#### EXPORT DONNEES METEO POUR "NICE (ALPES-MARITIMES)" (LAT/LON: 43.7101728/7.2619532)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,OPINION
2014-06-28,27,20,19,20,27,24,0.4,81,10,1018,5.75,30,22,20,113,113,113,météo idéale
2014-06-29,30,20,19,20,30,26,0.6,72,9.875,1014,14.75,33,23,20,113,200,113,météo correcte
2014-06-30,24,17,12,17,24,22,0.1,67,10,1014,3.375,25,15,17,113,113,113,météo idéale
2014-07-01,25,19,13,19,25,22,0.1,73,10,1018,15.875,26,18,19,113,113,113,météo idéale
2014-07-02,25,19,12,19,25,23,2,78,9.875,1020,11.75,27,20,19,113,113,113,météo idéale
2014-07-03,27,20,16,20,27,24,0.2,73,10,1023,3.375,29,20,20,113,113,113,météo idéale
2014-07-04,26,20,13,20,24,23,0.8,78,9.875,1019,10.875,29,21,20,113,113,113,météo idéale
2014-07-05,27,20,14,20,25,22,0.4,79,9.875,1018,11.75,30,21,20,113,113,113,météo idéale
2014-07-06,27,20,13,21,20,20,0.5,83,9.75,1015,17.625,31,23,20,113,113,176,météo idéale
2014-07-07,29,19,17,19,28,20,0.3,85,9.875,1015,14.75,33,22,19,113,113,176,météo idéale
2014-07-08,28,17,24,17,27,24,3.3,79,9.75,1011,5.75,29,19,17,113,113,113,météo favorable
2014-07-09,27,15,12,15,27,23,1.9,64,9.875,1010,3.375,28,18,14,113,113,113,météo idéale
2014-07-10,25,16,14,16,25,22,0,67,10,1008,7.625,26,16,16,113,113,113,météo idéale
2014-07-11,27,21,15,21,27,23,0.9,70,10,1009,8.75,28,19,21,113,113,113,météo idéale
2014-07-12,26,20,12,20,26,22,4.6,82,9.625,1011,9.375,28,22,20,113,176,176,météo favorable
2014-07-13,26,19,15,19,26,23,2.2,78,9.625,1013,13.125,28,20,19,113,113,176,météo idéale
2014-07-14,25,19,12,19,25,22,6.8,81,8.5,1015,22,27,20,19,176,176,176,météo favorable
2014-07-15,28,20,10,20,28,25,2.7,78,9.875,1018,7,30,22,20,113,113,113,météo idéale
2014-07-16,29,21,8,21,28,24,6,74,9.375,1019,11.375,32,22,21,113,176,176,météo favorable
2014-07-17,29,23,10,23,29,25,0.8,72,10,1019,4.75,31,21,23,113,113,113,météo idéale
2014-07-18,29,22,11,22,29,26,0.6,76,10,1019,3.875,33,23,22,113,113,113,météo idéale
2014-07-19,30,23,12,23,30,26,0,77,10,1018,2.875,35,23,23,113,113,113,météo favorable
2014-07-20,30,22,14,22,30,24,0,74,10,1015,18.375,33,21,22,113,116,113,météo favorable
2014-07-21,27,19,8,19,27,24,8.2,78,9.5,1011,12.5,30,21,19,176,176,113,météo correcte
2014-07-22,27,20,13,20,27,24,0.6,78,9.75,1010,21.875,29,21,20,113,116,176,météo favorable
2014-07-23,28,22,13,22,28,23,4,80,9.375,1011,14.875,31,21,22,113,176,176,météo favorable
2014-07-24,28,21,13,21,28,24,4.5,85,9.375,1012,19.125,32,23,21,113,176,176,météo favorable
2014-07-25,28,20,11,20,28,24,3.1,88,9.875,1013,14,32,24,20,113,113,386,météo favorable
2014-07-26,27,20,10,20,26,23,4.9,83,9.25,1012,19.875,29,22,20,176,176,176,météo favorable
2014-07-27,28,21,13,21,28,24,0,77,10,1013,5.75,30,21,21,113,113,113,météo idéale
2014-07-28,29,22,23,22,29,25,2,79,9.625,1013,9.75,34,24,22,113,176,176,météo favorable
2014-07-29,26,20,11,20,26,23,5.6,79,9.25,1009,15.125,28,20,20,176,176,176,météo favorable
2014-07-30,27,17,14,17,27,23,0,76,10,1009,6.5,28,19,17,113,113,113,météo idéale
2014-07-31,29,22,12,22,29,25,0,78,10,1011,5,31,22,22,113,113,113,météo idéale
2014-08-01,29,20,11,20,29,25,1.4,84,10,1011,8.75,34,25,20,113,113,113,météo idéale
2014-08-02,27,21,14,21,27,24,0.1,80,10,1011,5.25,30,22,21,113,113,113,météo idéale
2014-08-03,28,19,11,19,28,24,1.6,86,9.75,1014,18.5,31,23,19,116,176,113,météo favorable
2014-08-04,28,20,15,20,28,24,0.6,81,10,1016,4,31,22,20,113,113,113,météo idéale
2014-08-05,28,20,11,20,28,25,1.7,80,9.875,1015,7.25,32,23,20,113,113,113,météo idéale
2014-08-06,29,20,13,20,29,24,0.7,82,9.875,1015,9.625,32,23,20,113,113,113,météo idéale
2014-08-07,28,20,11,20,28,24,3.4,81,9.625,1014,10.875,31,23,20,113,113,176,météo favorable
2014-08-08,28,21,12,21,28,24,0.3,84,10,1015,8.875,31,22,21,113,113,113,météo idéale
2014-08-09,28,21,15,21,28,25,2.7,83,9.875,1016,9,32,23,21,113,113,113,météo idéale
2014-08-10,29,21,12,21,29,26,0.1,81,10,1015,5.25,32,23,21,113,113,113,météo idéale
2014-08-11,30,22,20,22,30,26,0,80,10,1014,3.625,34,23,22,113,113,113,météo idéale
2014-08-12,31,20,15,20,31,25,0,71,10,1013,7.625,33,21,20,113,116,113,météo favorable
2014-08-13,31,19,25,19,27,24,2.5,81,9.875,1010,17.25,34,24,19,113,176,113,météo favorable
2014-08-14,28,16,11,16,26,24,0,64,10,1013,0.125,29,17,16,113,113,113,météo idéale
2014-08-15,28,16,23,16,28,23,0,63,10,1014,1,29,16,16,113,113,113,météo idéale
2014-08-16,26,19,10,19,26,22,0.8,70,10,1017,7.375,27,17,19,113,113,113,météo idéale
2014-08-17,27,19,16,19,27,22,0,76,10,1018,6.875,28,18,19,113,113,113,météo idéale
2014-08-18,29,18,27,18,29,24,0,82,10,1015,0.625,31,21,18,113,113,113,météo idéale
2014-08-19,28,18,18,18,28,24,1,84,9.375,1013,17.375,30,21,18,263,113,113,météo idéale
2014-08-20,29,18,23,18,28,24,0,69,10,1013,2.75,30,18,18,113,113,113,météo idéale
2014-08-21,28,17,15,17,27,22,0,69,10,1015,8.625,29,18,17,113,113,113,météo idéale
2014-08-22,28,17,21,17,27,23,0,73,10,1016,15.625,29,18,17,113,113,113,météo idéale
2014-08-23,27,18,19,18,27,22,0,69,10,1015,13.75,28,18,18,113,113,116,météo idéale
2014-08-24,26,17,11,17,25,21,0.1,76,10,1017,8.125,27,18,17,113,113,113,météo idéale
2014-08-25,25,18,14,18,25,21,0.2,82,10,1018,7.75,26,19,18,113,113,113,météo idéale
2014-08-26,29,17,26,17,29,24,0,85,10,1016,14.625,33,23,17,113,113,113,météo idéale
2014-08-27,30,18,19,18,30,25,0,72,10,1012,2.5,31,19,18,113,113,113,météo idéale
2014-08-28,27,19,14,19,27,22,0.2,90,10,1017,6.625,29,21,19,113,113,113,météo idéale
2014-08-29,28,20,14,20,28,23,2,88,9.75,1018,7.75,31,22,20,113,113,176,météo idéale
2014-08-30,27,19,13,19,27,22,1.1,89,10,1017,7.375,30,22,19,113,113,113,météo idéale
2014-08-31,29,19,15,19,29,24,1,84,10,1015,5.125,33,23,19,113,113,113,météo idéale
2014-09-01,26,16,16,16,26,20,0,76,10,1012,3.5,27,15,16,113,113,113,météo idéale
2014-09-02,28,19,11,19,28,20,0,78,10,1012,0.75,29,18,19,113,113,113,météo idéale
2014-09-03,26,17,12,17,26,20,0,78,10,1014,4.875,27,18,17,113,113,113,météo idéale
2014-09-04,27,18,11,18,27,21,0.8,76,9.875,1015,12.625,28,19,18,113,113,113,météo idéale
2014-09-05,28,19,14,19,28,22,1,74,10,1015,9.625,30,20,19,113,113,113,météo idéale
2014-09-06,29,19,14,19,29,22,0.5,79,10,1013,9.5,31,21,19,113,113,113,météo idéale
2014-09-07,27,19,12,19,27,21,3.6,80,9.625,1014,10.875,29,21,19,113,176,176,météo favorable
2014-09-08,26,19,12,19,26,22,9.9,87,9,1017,19.125,28,22,19,113,386,386,météo correcte
2014-09-09,27,19,15,19,27,22,9.3,86,9.125,1017,7.375,30,23,19,176,176,176,météo correcte
2014-09-10,28,19,8,19,28,23,7.3,82,9.375,1014,14.625,32,23,19,113,176,176,météo favorable
2014-09-11,27,17,13,17,27,22,2.5,80,9.5,1011,14.25,29,21,17,113,176,176,météo favorable
2014-09-12,25,18,18,18,25,20,0.5,80,10,1014,31,26,16,18,116,113,113,météo favorable
2014-09-13,24,17,12,17,24,21,0.2,79,10,1017,22,26,19,17,116,113,113,météo idéale
2014-09-14,24,20,10,20,24,22,1.4,84,9.375,1016,18.875,26,20,20,176,176,113,météo favorable
2014-09-15,25,18,11,18,25,21,2,87,9.5,1016,22.5,27,20,18,116,176,176,météo favorable
2014-09-16,25,18,12,18,25,21,2.5,82,9.625,1016,15.125,26,19,18,113,176,113,météo favorable
2014-09-17,24,19,18,19,24,21,1.5,79,9.375,1015,25.625,26,19,19,176,176,176,météo favorable
2014-09-18,24,20,24,20,24,22,2.6,80,9.5,1016,34.25,26,20,20,353,176,113,météo favorable
2014-09-19,24,19,23,19,24,20,2.1,80,9.5,1017,20.125,26,19,19,176,176,176,météo favorable
2014-09-20,26,19,16,19,25,22,1.2,83,9.75,1017,15,28,21,19,113,113,113,météo idéale
2014-09-21,29,17,16,17,29,22,0,65,10,1017,3.25,31,21,17,113,113,113,météo idéale
2014-09-22,28,17,9,17,28,20,0,66,10,1013,13.625,30,19,17,113,113,113,météo idéale
2014-09-23,22,18,24,18,22,19,0,62,10,1016,11.875,25,15,18,113,113,113,météo favorable
2014-09-24,20,18,15,18,20,17,2.1,72,8,1017,43.125,20,14,18,116,263,263,météo correcte
2014-09-25,23,16,13,16,22,18,0.4,83,10,1020,12.25,25,16,16,113,113,113,météo favorable
2014-09-26,23,15,13,15,23,18,0,63,10,1022,8,25,15,14,113,113,113,météo favorable
2014-09-27,25,17,10,17,25,19,0,77,10,1026,4.125,26,18,17,113,113,113,météo idéale
2014-09-28,26,17,10,17,26,20,0,79,10,1027,4.375,27,17,17,113,113,113,météo idéale
2014-09-29,25,15,15,15,25,20,0,77,10,1027,8.625,27,19,15,113,113,113,météo idéale
2014-09-30,23,19,12,19,22,19,6.9,83,7.625,1026,48.375,25,20,19,293,299,116,météo correcte
2014-10-01,24,19,10,19,24,20,2.6,84,7.75,1024,37.5,26,20,19,263,176,176,météo favorable
2014-10-02,25,17,13,17,25,20,0.7,72,10,1024,9.375,26,19,17,113,113,113,météo idéale
2014-10-03,24,15,12,15,22,22,1.4,78,9.875,1024,10.25,26,18,15,113,113,176,météo idéale
2014-10-04,25,15,10,15,25,15,1.7,76,9.625,1020,15.375,26,18,14,113,113,176,météo idéale
2014-10-05,24,16,11,16,24,19,4.3,77,9,1016,27.625,25,18,16,176,176,293,météo favorable
2014-10-06,23,14,10,14,23,19,0.6,81,10,1015,8.875,25,16,14,113,113,113,météo favorable
2014-10-07,23,15,10,15,22,20,1,85,9.75,1017,43.625,25,19,15,116,353,176,météo correcte
2014-10-08,25,19,12,19,24,21,0.2,84,9.875,1017,14.75,26,20,19,113,113,113,météo idéale
2014-10-09,26,16,18,16,26,21,0.8,84,10,1017,8.375,28,21,16,113,113,176,météo idéale
2014-10-10,25,16,17,16,25,15,7,88,9.25,1017,10,27,20,16,113,113,356,météo favorable
2014-10-11,26,20,10,20,26,21,0.7,85,9.875,1016,21.5,28,21,20,116,113,113,météo idéale
2014-10-12,23,16,16,16,23,20,2.9,87,9.125,1016,29.75,25,19,16,113,353,176,météo correcte
2014-10-13,23,19,17,19,22,21,19,82,8.75,1013,26.625,25,19,19,176,305,176,météo très défavorable
2014-10-14,23,14,14,14,23,19,0,76,10,1012,27.125,25,17,14,113,116,116,météo favorable
2014-10-15,24,14,14,14,24,19,0,73,10,1011,14,25,16,14,113,113,113,météo favorable
2014-10-16,24,15,21,15,23,20,0,71,10,1015,10.75,25,18,15,116,113,113,météo idéale
2014-10-17,25,16,21,16,25,21,0,83,10,1019,5.5,27,20,16,113,113,113,météo idéale
2014-10-18,23,18,9,18,23,20,0.8,88,9.625,1025,13.375,25,21,18,113,113,176,météo favorable
2014-10-19,25,17,11,17,25,21,0,88,10,1026,5.875,27,20,17,113,116,113,météo favorable
2014-10-20,27,14,14,14,27,23,0,78,10,1024,13.375,29,21,15,113,113,113,météo favorable
2014-10-21,29,15,10,15,27,26,0,70,10,1018,8.625,32,23,15,113,113,113,météo idéale
2014-10-22,18,12,15,12,18,15,0,54,10,1017,5.125,18,9,10,113,113,113,météo favorable
2014-10-23,23,10,9,10,23,19,0,55,10,1017,0,25,14,8,113,113,113,météo favorable
2014-10-24,22,12,10,12,22,16,0,62,10,1016,4.625,25,13,12,113,113,113,météo favorable
2014-10-25,22,13,7,13,22,20,0,64,10,1021,6.125,25,15,13,113,113,113,météo favorable
2014-10-26,21,13,9,13,21,17,0.1,70,10,1024,20.375,24,13,13,116,113,113,météo favorable
2014-10-27,21,14,11,11,21,15,0,64,10,1025,4.125,24,13,14,113,113,113,météo favorable
2014-10-28,20,13,13,9,20,15,0,54,10,1023,0.25,19,9,12,113,113,113,météo favorable
2014-10-29,20,16,9,10,20,15,0,61,10,1021,0.375,20,11,16,113,113,113,météo favorable
2014-10-30,19,15,8,10,19,16,0,69,10,1024,6.875,19,13,15,113,113,113,météo favorable
2014-10-31,21,17,8,12,21,16,0,65,10,1025,2.375,24,13,17,113,113,113,météo favorable
2014-11-01,23,18,9,12,23,17,0,64,10,1025,8.25,25,14,18,113,113,113,météo favorable
2014-11-02,22,17,10,10,22,18,0,67,10,1023,29.25,25,14,17,116,116,113,météo favorable
2014-11-03,20,14,9,11,20,16,0.8,74,10,1020,17.125,20,15,15,113,113,116,météo favorable
2014-11-04,19,17,28,15,19,17,88.9,88,5.875,1011,74.25,19,17,17,356,359,308,météo très défavorable
2014-11-05,17,16,9,15,17,13,18.9,78,8.875,1005,57.875,17,13,16,293,116,116,météo très défavorable
2014-11-06,15,13,15,11,15,12,0,75,10,1010,12.5,15,10,12,113,113,113,météo correcte
2014-11-07,20,14,13,9,20,15,0,60,10,1010,6.75,20,12,14,113,116,113,météo favorable
2014-11-08,20,16,7,10,20,16,0,64,10,1012,17,20,13,16,116,113,113,météo favorable
2014-11-09,17,14,27,11,17,15,6.7,79,7.375,1011,47.5,17,13,12,116,263,293,météo correcte
2014-11-10,16,14,21,12,15,14,31,90,8,1013,80,16,14,12,302,308,293,météo très défavorable
2014-11-11,19,17,18,15,19,17,9.5,85,8.125,1013,61.75,19,16,17,293,293,293,météo correcte
2014-11-12,17,15,15,13,16,15,16.3,87,8.625,1005,57,17,15,14,176,302,176,météo très défavorable
2014-11-13,16,14,7,11,16,14,0.9,72,9.875,1013,8.75,16,10,15,113,113,113,météo correcte
2014-11-14,19,16,14,11,19,16,8.3,80,9.5,1014,44.375,19,15,16,113,116,296,météo correcte
2014-11-15,20,17,15,14,20,17,38.2,84,7.25,1009,42,20,17,17,359,293,176,météo très défavorable
2014-11-16,16,12,17,10,16,14,0,64,10,1007,5.75,17,10,10,113,113,113,météo correcte
2014-11-17,18,13,9,10,18,13,1,72,8.75,1007,29.25,18,12,13,113,263,176,météo correcte
2014-11-18,15,9,24,7,15,10,0,67,10,1011,6.125,15,8,7,113,113,113,météo correcte
2014-11-19,14,12,6,8,14,11,0,62,10,1021,6.875,14,7,12,113,113,113,météo correcte
2014-11-20,17,13,9,9,17,13,0,80,10,1024,5.75,17,13,12,113,113,113,météo correcte
2014-11-21,18,14,6,9,18,14,0,84,10,1023,11.875,18,14,14,113,113,113,météo favorable
2014-11-22,18,14,14,9,18,13,0,86,10,1024,17.5,18,14,13,113,113,113,météo favorable
2014-11-23,18,14,21,11,18,15,0.1,87,10,1024,21.125,18,15,13,113,116,113,météo favorable
2014-11-24,20,14,18,12,20,14,0.4,86,9.25,1023,42,20,16,13,116,116,116,météo favorable
2014-11-25,18,15,18,13,17,16,7.4,85,7.625,1021,62.75,18,15,15,116,296,293,météo correcte
2014-11-26,16,14,16,13,16,14,5.6,79,7.625,1017,52.375,16,13,13,293,293,263,météo correcte
2014-11-27,16,14,22,13,15,14,12.2,83,8,1013,64.125,16,13,12,293,116,263,météo correcte
2014-11-28,15,13,39,12,15,14,5.7,80,8.75,1010,59.375,15,11,11,263,296,176,météo correcte
2014-11-29,17,15,35,12,17,15,4,76,9.125,1010,37.75,17,12,12,113,119,293,météo correcte
2014-11-30,17,15,34,13,17,15,15,77,8.625,1009,62.375,17,12,15,296,176,176,météo défavorable
2014-12-01,16,14,19,12,16,14,19.9,87,8.375,1003,54.125,16,14,13,176,299,299,météo très défavorable
2014-12-02,16,14,15,12,15,14,2.7,73,8.25,1007,33.25,16,11,12,263,116,176,météo correcte
2014-12-03,16,13,14,11,15,14,1.4,69,9.375,1012,24,16,10,12,176,113,113,météo correcte
2014-12-04,14,12,21,12,13,12,2.6,75,6.25,1013,53.25,14,9,10,263,263,176,météo correcte
2014-12-05,15,13,23,11,15,13,1,73,9.375,1013,32.5,15,10,11,176,176,176,météo correcte
2014-12-06,14,13,21,11,14,13,3.2,71,8.875,1014,36.875,14,8,11,293,176,113,météo correcte
2014-12-07,15,11,9,11,15,11,1,67,9.625,1017,23.125,15,8,10,176,113,113,météo correcte
2014-12-08,15,10,9,8,15,11,0.7,71,9.375,1018,18.75,15,8,11,113,113,116,météo correcte
2014-12-09,10,8,45,9,10,9,4.1,68,9.5,1023,17.875,10,3,3,176,176,113,météo défavorable
2014-12-10,13,8,9,5,13,10,0,54,10,1025,10.5,14,3,8,113,113,113,météo correcte
2014-12-11,15,11,7,8,15,8,0,65,10,1021,7.625,15,7,11,113,113,113,météo correcte
2014-12-12,14,9,17,6,14,10,0.1,65,10,1020,9.75,14,7,8,113,113,113,météo correcte
2014-12-13,14,10,9,8,14,12,0.2,81,10,1020,32,14,11,10,116,176,113,météo correcte
2014-12-14,15,12,11,10,14,12,3.7,87,8.375,1020,70.625,15,12,11,296,293,176,météo défavorable
2014-12-15,14,12,24,10,14,12,2.1,81,6.375,1020,60.375,14,11,10,263,266,263,météo correcte
2014-12-16,15,12,19,9,15,13,5.7,78,9.25,1014,34.25,15,10,10,176,293,113,météo correcte
2014-12-17,12,11,12,8,12,9,0,72,10,1014,18.25,12,7,10,113,116,116,météo défavorable
2014-12-18,13,11,8,10,12,11,0,75,10,1023,6.375,13,8,11,113,113,113,météo correcte
2014-12-19,15,12,7,8,15,13,0,87,10,1024,10.25,15,13,12,113,113,113,météo correcte
2014-12-20,16,12,6,10,15,11,0,80,10,1022,1.75,16,12,12,113,113,113,météo correcte
2014-12-21,14,12,13,10,13,12,0,59,10,1031,3,14,6,10,113,113,113,météo correcte
2014-12-22,15,11,14,8,15,10,0,72,10,1031,0.125,15,9,9,113,113,113,météo correcte
2014-12-23,14,9,11,7,13,10,0,67,10,1030,0,14,8,8,113,113,113,météo correcte
2014-12-24,15,9,18,7,15,11,0,72,10,1027,1.875,15,9,6,113,113,113,météo correcte
2014-12-25,16,9,6,7,16,11,0,76,10,1025,4.625,16,12,8,113,113,113,météo correcte
2014-12-26,13,8,17,7,13,8,0,44,10,1024,5.125,13,2,5,113,113,113,météo correcte
2014-12-27,16,11,38,3,16,14,0.9,79,9,1022,25.25,18,13,9,116,266,113,météo correcte
2014-12-28,9,6,15,3,9,6,0,42,10,1014,7.875,9,0,3,113,113,113,météo défavorable
2014-12-29,9,6,13,5,9,6,0,23,10,1026,9.25,9,0,3,113,113,113,météo défavorable
2014-12-30,8,4,14,3,8,6,0,56,10,1030,8.375,8,0,0,113,113,113,météo très défavorable
2014-12-31,9,4,12,2,9,6,0,66,10,1031,6,9,2,2,113,113,113,météo très défavorable
2015-01-01,10,7,7,3,9,9,0,66,10,1033,3.125,10,4,7,113,113,113,météo défavorable
2015-01-02,13,11,8,5,13,9,0,64,10,1033,6,13,7,10,113,113,113,météo correcte
2015-01-03,15,11,8,7,12,13,0,77,10,1028,11.875,16,11,11,113,116,113,météo correcte
2015-01-04,15,10,10,9,15,13,0,75,10,1030,0,17,11,8,113,113,113,météo correcte
2015-01-05,16,9,10,4,16,10,0,70,10,1031,5.125,16,9,8,113,113,113,météo correcte
2015-01-06,15,10,6,6,15,12,0,67,10,1025,0.875,15,9,9,113,113,113,météo correcte
2015-01-07,12,8,8,5,12,8,0.1,81,10,1030,6.125,12,8,8,113,113,113,météo défavorable
2015-01-08,11,8,13,5,11,9,0,73,10,1034,11.875,11,6,8,116,113,113,météo défavorable
2015-01-09,13,10,9,7,12,10,0,72,10,1035,10.625,13,8,10,113,113,113,météo correcte
2015-01-10,18,14,4,10,17,16,0,78,10,1027,20.125,20,14,14,116,113,113,météo favorable
2015-01-11,17,10,23,8,17,15,0,71,10,1026,3.625,19,11,7,113,113,113,météo correcte
2015-01-12,12,9,17,6,11,8,0,62,10,1031,5.625,12,5,7,113,113,113,météo défavorable
2015-01-13,15,9,15,6,14,11,0,78,10,1029,10.875,15,11,7,113,116,113,météo correcte
2015-01-14,16,8,23,6,16,13,0,64,10,1023,6.5,17,7,5,113,113,113,météo correcte
2015-01-15,15,8,17,6,15,12,0.1,83,10,1022,27.25,15,12,6,113,113,119,météo correcte
2015-01-16,15,13,15,12,14,13,9.2,89,6.75,1017,76.125,15,13,12,293,293,293,météo défavorable
2015-01-17,14,11,9,9,13,10,3.5,78,9.75,1013,22.875,14,9,10,176,113,176,météo correcte
2015-01-18,12,8,12,7,11,8,0.2,50,10,1018,9.5,12,2,7,113,113,176,météo défavorable
2015-01-19,11,9,10,7,10,9,0.4,68,10,1014,63.25,11,5,7,116,116,176,météo défavorable
2015-01-20,12,10,12,7,12,10,0,58,10,1010,29.125,12,4,8,116,113,113,météo défavorable
2015-01-21,13,11,24,9,12,11,2.8,57,8.125,1009,61,13,5,8,116,263,296,météo correcte
2015-01-22,12,10,13,8,12,10,4.9,69,9.625,1011,33.25,12,6,8,116,113,113,météo défavorable
2015-01-23,15,11,13,9,13,11,0,50,10,1013,21.25,15,3,9,116,116,113,météo correcte
2015-01-24,14,13,17,9,14,12,0,54,10,1015,13.375,14,4,12,113,113,116,météo correcte
2015-01-25,11,9,7,9,11,10,0,40,10,1021,7.125,11,0,8,113,113,113,météo défavorable
2015-01-26,9,8,13,6,9,7,0,54,10,1024,14.375,9,1,6,113,113,113,météo défavorable
2015-01-27,13,11,6,5,13,11,0,58,10,1020,18.875,13,5,11,113,113,113,météo correcte
2015-01-28,12,9,15,6,12,8,0,55,10,1019,19.5,12,3,8,116,113,116,météo défavorable
2015-01-29,17,14,32,6,17,13,0.4,57,9,1011,40.25,17,8,12,113,116,116,météo correcte
2015-01-30,12,9,39,7,11,10,2.3,48,9.875,985,14.125,12,5,5,113,113,113,météo défavorable
2015-01-31,10,8,10,6,9,9,0,41,10,989,18.25,10,0,6,113,119,113,météo défavorable
2015-02-01,10,7,12,6,10,7,0,38,10,997,34.875,10,0,5,113,113,116,météo défavorable
2015-02-02,12,8,8,5,12,8,0,35,10,1003,23.625,12,0,7,113,113,113,météo défavorable
2015-02-03,11,8,27,2,11,8,0.6,56,9,1002,53.625,11,2,6,116,266,176,météo défavorable
2015-02-04,10,9,26,8,10,9,3.2,56,7.25,999,63.375,10,2,7,263,263,176,météo défavorable
2015-02-05,11,9,37,9,11,9,5.9,59,5.5,1001,69.125,11,3,5,293,296,263,météo défavorable
2015-02-06,10,9,16,7,10,8,5.4,69,6.125,1009,75.125,10,4,7,296,266,266,météo défavorable
2015-02-07,9,8,18,8,9,9,1.3,56,9.25,1020,39.375,9,2,5,116,116,113,météo défavorable
2015-02-08,15,11,14,5,15,9,0,62,10,1019,10.625,15,6,9,113,113,113,météo correcte
2015-02-09,12,8,18,6,11,8,0,69,10,1025,8.875,12,3,5,113,113,113,météo défavorable
2015-02-10,13,11,12,9,12,12,0,70,10,1025,0.125,13,9,9,113,113,113,météo correcte
2015-02-11,14,13,9,9,14,10,0,72,10,1026,2.25,14,9,12,113,113,113,météo correcte
2015-02-12,14,13,9,8,14,10,0,55,10,1024,6,14,6,13,113,113,113,météo correcte
2015-02-13,13,11,9,7,13,8,0,66,10,1023,28.625,13,7,11,113,116,116,météo correcte
2015-02-14,15,11,13,7,15,8,1.9,77,6.375,1019,55.375,15,7,9,176,116,263,météo correcte
2015-02-15,10,9,13,7,10,9,2.7,81,9,1012,40.5,10,7,8,116,263,293,météo défavorable
2015-02-16,13,11,29,9,13,11,8.9,61,8.125,1018,68.125,13,4,8,296,176,176,météo défavorable
2015-02-17,14,13,14,13,13,12,0.2,58,10,1028,44.375,14,7,12,176,113,116,météo correcte
2015-02-18,14,12,16,10,14,10,0,53,10,1034,5.875,14,4,10,113,113,113,météo correcte
2015-02-19,13,13,9,9,13,11,0,59,10,1034,0.125,13,9,12,113,113,113,météo correcte
2015-02-20,14,12,12,6,14,9,0,68,10,1028,3.75,14,7,12,113,113,113,météo correcte
2015-02-21,13,10,12,7,13,11,14.5,82,6.75,1017,84.125,13,10,9,266,296,302,météo défavorable
2015-02-22,13,10,11,8,13,10,1.9,62,8.25,1005,35.125,13,4,10,263,113,113,météo correcte
2015-02-23,13,12,10,8,13,10,0,60,10,1006,14.25,13,5,12,113,113,113,météo correcte
2015-02-24,13,11,8,9,12,11,4.6,60,10,1006,58.25,13,5,11,113,353,353,météo correcte
2015-02-25,13,11,10,9,13,10,0.1,40,10,1014,13.125,14,2,9,113,113,113,météo correcte
2015-02-26,12,12,12,8,12,12,0,45,10,1017,1.875,12,3,11,113,113,113,météo défavorable
2015-02-27,13,11,9,6,13,9,0.1,66,10,1014,56.875,13,7,11,119,176,116,météo correcte
2015-02-28,12,11,10,8,12,9,0,60,10,1019,40.375,12,6,10,116,116,116,météo défavorable
2015-03-01,15,11,14,8,14,13,0,62,10,1019,24.25,15,10,9,119,113,113,météo correcte
2015-03-02,21,16,33,10,21,18,0,67,10,1017,18.25,21,12,16,113,113,119,météo favorable
2015-03-03,15,14,13,11,15,13,0,57,10,1022,9.25,15,8,14,113,113,113,météo correcte
2015-03-04,18,11,12,9,18,15,8.7,63,9.25,1022,41.125,19,11,11,113,119,356,météo correcte
2015-03-05,12,10,8,10,12,10,0.2,27,9.375,1025,11.375,12,2,10,116,113,113,météo défavorable
2015-03-06,12,10,15,7,11,10,0,44,10,1030,1.5,12,1,9,113,113,113,météo défavorable
2015-03-07,13,6,13,6,12,9,0,70,10,1032,18.25,13,6,4,113,113,113,météo correcte
2015-03-08,15,7,14,7,15,11,0,55,10,1029,14.625,15,6,6,113,116,113,météo correcte
2015-03-09,14,7,13,7,14,10,0,54,10,1025,33.125,14,4,7,122,119,113,météo correcte
2015-03-10,15,9,14,9,15,11,0,70,10,1025,13.875,15,9,8,113,113,122,météo correcte
